-0.7060188068687062,0.03582594057298929,-0.02436231336333126
-0.7060188064266922,0.03582593993837834,-0.024362312915284
-0.706018805137128,0.03582593813591058,-0.02436231164270786
-0.7060188030000093,0.03582593516557966,-0.02436230954559838
-0.7060188000153209,0.03582593102735968,-0.02436230662393727
-0.7060187961830461,0.03582592572124618,-0.02436230287772139
-0.706018791503186,0.03582591924721616,-0.02436229830693453
-0.7060187859757054,0.03582591160523969,-0.02436229291155556
-0.706018779600614,0.03582590279532668,-0.0243622866915915
-0.7060187723778885,0.03582589281743791,-0.02436227964701469
-0.7060187643075188,0.03582588167157384,-0.02436227177782547
-0.7060187553894987,0.03582586935771327,-0.0243622630840089
-0.7060187456237967,0.03582585587582231,-0.02436225356554109
-0.7060187350104118,0.03582584122589894,-0.02436224322242066
-0.7060187235493424,0.03582582540795034,-0.02436223205465269
-0.7060187112405444,0.03582580842190371,-0.02436222006218583
-0.7060186980840442,0.0358257902678031,-0.02436220724505125
-0.7060186840797978,0.03582577094559684,-0.02436219360321248
-0.7060186692278048,0.03582575045526594,-0.02436217913665618
-0.706018653528048,0.0358257287968096,-0.02436216384538184
-0.7060186369805147,0.03582570597021097,-0.0243621477293776
-0.7060186195851943,0.03582568197543946,-0.02436213078862194
-0.7060186013420646,0.03582565681248518,-0.02436211302310794
-0.7060185822511146,0.03582563048132999,-0.02436209443282284
-0.7060185623123476,0.03582560298197391,-0.02436207501776673
-0.7060185415257297,0.03582557431438577,-0.02436205477791768
-0.7060185198912579,0.0358255444785507,-0.02436203371326526
-0.7060184974089003,0.03582551347444882,-0.0243620118237955
-0.7060184740786722,0.03582548130207133,-0.02436198910950228
-0.7060184499005433,0.03582544796141044,-0.02436196557038018
-0.706018424874484,0.03582541345241786,-0.02436194120639518
-0.7060183990004997,0.03582537777509696,-0.02436191601754975
-0.70601837227858,0.03582534092944219,-0.02436189000384008
-0.7060183447087049,0.03582530291543159,-0.02436186316525074
-0.7060183162908613,0.03582526373304991,-0.02436183550177106
-0.7060182870250418,0.03582522338229028,-0.0243618070133963
-0.7060182569112161,0.03582518186311669,-0.02436177770010114
-0.7060182259493795,0.0358251391755243,-0.02436174756188226
-0.706018194139501,0.03582509531947668,-0.02436171659871404
-0.7060181614815773,0.03582505029497124,-0.02436168481059479
-0.7060181279756159,0.03582500410201953,-0.02436165219753276
-0.7060180936215622,0.03582495674056674,-0.02436161875948937
-0.7060180584194253,0.03582490821060747,-0.02436158449646094
-0.7060180223691864,0.0358248585121308,-0.02436154940843987
-0.7060179854708311,0.03582480764512939,-0.0243615134954211
-0.7060179477243402,0.03582475560957511,-0.02436147675738492
-0.7060179091297073,0.03582470240545828,-0.02436143919432462
-0.7060178696868892,0.03582464803273627,-0.02436140080621024
-0.7060178293959091,0.0358245924914349,-0.02436136159306013
-0.7060177882567472,0.03582453578153832,-0.02436132155486326
-0.7060177462693593,0.03582447790299675,-0.02436128069158463
-0.7060177034337668,0.03582441885582716,-0.02436123900323634
-0.7060176597499288,0.03582435863999778,-0.02436119648979615
-0.706017615217815,0.03582429725547253,-0.02436115315123871
-0.7060175698374409,0.03582423470226642,-0.02436110898757479
-0.7060175236087765,0.03582417098034385,-0.02436106399877941
-0.7060174765318005,0.03582410608970151,-0.0243610181848504
-0.7060174286065223,0.03582404003033225,-0.02436097154578286
-0.7060173798328989,0.03582397280220308,-0.02436092408155369
-0.7060173302109323,0.03582390440531639,-0.02436087579216472
-0.7060172797406035,0.03582383483965292,-0.02436082667760256
-0.7060172284218911,0.0358237641051847,-0.02436077673784762
-0.7060171762547739,0.03582369220190088,-0.02436072597289242
-0.7060171232392504,0.03582361912979395,-0.02436067438273185
-0.7060170693752926,0.03582354488884602,-0.02436062196735345
-0.7060170146628839,0.03582346947902668,-0.02436056872673595
-0.7060169591020107,0.03582339290033947,-0.02436051466088204
-0.7060169026926543,0.03582331515275272,-0.02436045976976955
-0.7060168454348071,0.0358232362362702,-0.02436040405340135
-0.7060167873284308,0.03582315615084607,-0.02436034751174527
-0.7060167283735328,0.03582307489649834,-0.02436029014481423
-0.7060166685700833,0.03582299247319515,-0.02436023195258594
-0.7060166079180826,0.03582290888094365,-0.02436017293506567
-0.706016546417501,0.03582282411971844,-0.02436011309223568
-0.7060164840683102,0.03582273818947527,-0.02436005242406496
-0.7060164208705085,0.03582265109022112,-0.02435999093055865
-0.7060163568240752,0.03582256282195413,-0.02435992861171566
-0.7060162919289991,0.03582247338464229,-0.02435986546751363
-0.7060162261852591,0.03582238277828511,-0.02435980149795242
-0.7060161595928373,0.03582229100285402,-0.02435973670301209
-0.7060160921517104,0.0358221980583374,-0.02435967108268468
-0.7060160238618558,0.03582210394470745,-0.0243596046369508
