0,0
2.2676e-05,-0.18164
4.5351e-05,-0.43041
6.8027e-05,-0.70001
9.0703e-05,-0.6855
0.00011338,-0.6893
0.00013605,-0.6964
0.00015873,-0.70033
0.00018141,-0.70316
0.00020408,-0.70489
0.00022676,-0.70572
0.00024943,-0.70571
0.00027211,-0.70488
0.00029478,-0.70318
0.00031746,-0.70047
0.00034014,-0.69653
0.00036281,-0.69092
0.00038549,-0.68277
0.00040816,-0.67013
0.00043084,-0.64749
0.00045351,-0.59197
0.00047619,-0.37299
0.00049887,-0.032328
0.00052154,0.28522
0.00054422,0.59397
0.00056689,0.79847
0.00058957,0.69658
0.00061224,0.69636
0.00063492,0.70205
0.0006576,0.70538
0.00068027,0.70778
0.00070295,0.70927
0.00072562,0.70999
0.0007483,0.71
0.00077098,0.70929
0.00079365,0.70784
0.00081633,0.70557
0.000839,0.70231
0.00086168,0.6978
0.00088435,0.69153
0.00090703,0.68253
0.00092971,0.66847
0.00095238,0.64249
0.00097506,0.57333
0.00099773,0.29834
0.0010204,-0.037084
0.0010431,-0.34981
0.0010658,-0.65033
0.0010884,-0.69167
0.0011111,-0.68904
0.0011338,-0.69657
0.0011565,-0.70067
0.0011791,-0.70365
0.0012018,-0.70552
0.0012245,-0.70648
0.0012472,-0.70662
0.0012698,-0.70593
0.0012925,-0.70443
0.0013152,-0.70197
0.0013379,-0.69837
0.0013605,-0.69327
0.0013832,-0.68597
0.0014059,-0.67499
0.0014286,-0.65643
0.0014512,-0.61622
0.0014739,-0.47447
0.0014966,-0.12794
0.0015193,0.19159
0.001542,0.50014
0.0015646,0.79718
0.0015873,0.6951
0.00161,0.6939
0.0016327,0.70023
0.0016553,0.70385
0.001678,0.70648
0.0017007,0.70814
0.0017234,0.70898
0.001746,0.70908
0.0017687,0.70844
0.0017914,0.70704
0.0018141,0.70479
0.0018367,0.70153
0.0018594,0.69699
0.0018821,0.69063
0.0019048,0.68143
0.0019274,0.66692
0.0019501,0.63959
0.0019728,0.56414
0.0019955,0.27224
0.0020181,-0.058464
0.0020408,-0.37016
0.0020635,-0.67136
0.0020862,-0.67958
0.0021088,-0.69152
0.0021315,-0.69697
0.0021542,-0.70142
0.0021769,-0.70434
0.0021995,-0.70623
0.0022222,-0.70723
0.0022449,-0.70745
0.0022676,-0.70682
0.0022902,-0.70538
0.0023129,-0.7031
0.0023356,-0.69973
0.0023583,-0.69495
0.002381,-0.68819
0.0024036,-0.67819
0.0024263,-0.6619
0.002449,-0.62915
0.0024717,-0.52699
0.0024943,-0.19552
0.002517,0.12585
0.0025397,0.43489
0.0025624,0.73572
0.002585,0.69345
0.0026077,0.69206
0.0026304,0.69896
0.0026531,0.70281
0.0026757,0.70564
0.0026984,0.70744
0.0027211,0.7084
0.0027438,0.70858
0.0027664,0.70802
0.0027891,0.70669
0.0028118,0.7045
0.0028345,0.7013
0.0028571,0.69681
0.0028798,0.69052
0.0029025,0.6814
0.0029252,0.66703
0.0029478,0.64001
0.0029705,0.56599
0.0029932,0.2785
0.0030159,-0.052478
0.0030385,-0.36463
0.0030612,-0.66674
0.0030839,-0.68095
0.0031066,-0.69104
0.0031293,-0.69716
0.0031519,-0.70156
0.0031746,-0.70455
0.0031973,-0.70649
0.00322,-0.70756
0.0032426,-0.70785
0.0032653,-0.7073
0.003288,-0.70593
0.0033107,-0.70378
0.0033333,-0.70055
0.003356,-0.69601
0.0033787,-0.68959
0.0034014,-0.68022
0.003424,-0.66528
0.0034467,-0.63659
0.0034694,-0.55463
0.0034921,-0.25005
0.0035147,0.076265
0.0035374,0.38707
0.0035601,0.68919
0.0035828,0.68153
0.0036054,0.69198
0.0036281,0.69778
0.0036508,0.70214
0.0036735,0.70509
0.0036961,0.70701
0.0037188,0.70807
0.0037415,0.70834
0.0037642,0.70786
0.0037868,0.7066
0.0038095,0.70448
0.0038322,0.70137
0.0038549,0.69699
0.0038776,0.69084
0.0039002,0.68195
0.0039229,0.66801
0.0039456,0.64219
0.0039683,0.57352
0.0039909,0.30191
0.0040136,-0.032116
0.0040363,-0.34559
0.004059,-0.64878
0.0040816,-0.69434
0.0041043,-0.68984
0.004127,-0.69711
0.0041497,-0.70141
0.0041723,-0.70452
0.004195,-0.70653
0.0042177,-0.70768
0.0042404,-0.70805
0.004263,-0.70758
0.0042857,-0.70629
0.0043084,-0.70421
0.0043311,-0.70113
0.0043537,-0.69677
0.0043764,-0.69062
0.0043991,-0.68172
0.0044218,-0.66774
0.0044444,-0.64177
0.0044671,-0.5724
0.0044898,-0.29903
0.0045125,0.034043
0.0045351,0.34734
0.0045578,0.65083
0.0045805,0.69224
0.0046032,0.68965
0.0046259,0.69735
0.0046485,0.70156
0.0046712,0.70469
0.0046939,0.70672
0.0047166,0.70787
0.0047392,0.70823
0.0047619,0.70782
0.0047846,0.70664
0.0048073,0.70461
0.0048299,0.7016
0.0048526,0.69734
0.0048753,0.69137
0.004898,0.68276
0.0049206,0.66939
0.0049433,0.64506
0.004966,0.58289
0.0049887,0.33427
