0,8.28338e-21
2.26757e-05,-0.0562188
4.53515e-05,-0.130085
6.80272e-05,-0.206777
9.07029e-05,-0.192375
0.000113379,-0.18614
0.000136054,-0.182733
0.00015873,-0.179831
0.000181406,-0.177915
0.000204082,-0.17681
0.000226757,-0.176417
0.000249433,-0.176618
0.000272109,-0.17729
0.000294785,-0.178311
0.00031746,-0.179548
0.000340136,-0.180848
0.000362812,-0.18201
0.000385488,-0.182716
0.000408163,-0.182332
0.000430839,-0.179154
0.000453515,-0.166198
0.00047619,-0.103511
0.000498866,-0.00662565
0.000521542,0.0783183
0.000544218,0.157259
0.000566893,0.201666
0.000589569,0.151482
0.000612245,0.138486
0.000634921,0.13035
0.000657596,0.123975
0.000680272,0.119478
0.000702948,0.116564
0.000725624,0.115007
0.000748299,0.114588
0.000770975,0.115105
0.000793651,0.116368
0.000816327,0.118197
0.000839002,0.12041
0.000861678,0.122811
0.000884354,0.125151
0.000907029,0.12705
0.000929705,0.12775
0.000952381,0.125114
0.000975057,0.109581
0.000997732,0.0314263
0.00102041,-0.0610699
0.00104308,-0.142114
0.00106576,-0.216408
0.00108844,-0.208536
0.00111111,-0.190225
0.00113379,-0.178592
0.00115646,-0.168755
0.00117914,-0.161088
0.00120181,-0.155248
0.00122449,-0.151002
0.00124717,-0.148114
0.00126984,-0.14635
0.00129252,-0.145512
0.00131519,-0.145383
0.00133787,-0.145754
0.00136054,-0.146384
0.00138322,-0.146954
0.0014059,-0.14692
0.00142857,-0.145032
0.00145125,-0.136961
0.00147392,-0.0982285
0.0014966,0.00155128
0.00151927,0.0876385
0.00154195,0.166659
0.00156463,0.239565
0.0015873,0.187335
0.00160998,0.172191
0.00163265,0.162545
0.00165533,0.15465
0.001678,0.148709
0.00170068,0.144421
0.00172336,0.14156
0.00174603,0.139904
0.00176871,0.139248
0.00179138,0.139399
0.00181406,0.140171
0.00183673,0.141379
0.00185941,0.142817
0.00188209,0.144229
0.00190476,0.145216
0.00192744,0.144968
0.00195011,0.141154
0.00197279,0.122973
0.00199546,0.0390252
0.00201814,-0.0522812
0.00204082,-0.133415
0.00206349,-0.208366
0.00208617,-0.1907
0.00210884,-0.177938
0.00213152,-0.166341
0.0021542,-0.157281
0.00217687,-0.150209
0.00219955,-0.144948
0.00222222,-0.14125
0.0022449,-0.138885
0.00226757,-0.137606
0.00229025,-0.137224
0.00231293,-0.137559
0.0023356,-0.138379
0.00235828,-0.139467
0.00238095,-0.140534
0.00240363,-0.141113
0.0024263,-0.140204
0.00244898,-0.134669
0.00247166,-0.108288
0.00249433,-0.0126161
0.00251701,0.0746937
0.00253968,0.154289
0.00256236,0.228624
0.00258503,0.194962
0.00260771,0.178685
0.00263039,0.168287
0.00265306,0.159639
0.00267574,0.153038
0.00269841,0.148161
0.00272109,0.144781
0.00274376,0.14267
0.00276644,0.141616
0.00278912,0.14142
0.00281179,0.14189
0.00283447,0.142836
0.00285714,0.144049
0.00287982,0.145269
0.00290249,0.146098
0.00292517,0.14573
0.00294785,0.141876
0.00297052,0.124012
0.0029932,0.0412927
0.00301587,-0.0502832
0.00303855,-0.131706
0.00306122,-0.20705
0.0030839,-0.191311
0.00310658,-0.177929
0.00312925,-0.166534
0.00315193,-0.157439
0.0031746,-0.150373
0.00319728,-0.145114
0.00321995,-0.141426
0.00324263,-0.139071
0.00326531,-0.137803
0.00328798,-0.137432
0.00331066,-0.137794
0.00333333,-0.138653
0.00335601,-0.1398
0.00337868,-0.140963
0.00340136,-0.14172
0.00342404,-0.141207
0.00344671,-0.136887
0.00346939,-0.116658
0.00349206,-0.0288802
0.00351474,0.0607537
0.00353741,0.141429
0.00356009,0.216528
0.00358277,0.193814
0.00360544,0.180754
0.00362812,0.169417
0.00365079,0.160435
0.00367347,0.153447
0.00369615,0.148246
0.00371882,0.14459
0.0037415,0.142247
0.00376417,0.141
0.00378685,0.140646
0.00380952,0.140992
0.0038322,0.141843
0.00385488,0.142991
0.00387755,0.144177
0.00390023,0.145013
0.0039229,0.144733
0.00394558,0.141205
0.00396825,0.124949
0.00399093,0.0470237
0.00401361,-0.0458599
0.00403628,-0.127914
0.00405896,-0.203731
0.00408163,-0.197767
0.00410431,-0.179366
0.00412698,-0.168155
0.00414966,-0.158857
0.00417234,-0.151676
0.00419501,-0.146305
0.00421769,-0.142519
0.00424036,-0.140081
0.00426304,-0.138742
0.00428571,-0.138308
0.00430839,-0.138617
0.00433107,-0.139452
0.00435374,-0.140591
0.00437642,-0.14178
0.00439909,-0.142626
0.00442177,-0.142355
0.00444444,-0.138811
0.00446712,-0.122377
0.0044898,-0.043965
0.00451247,0.0485366
0.00453515,0.130472
0.00455782,0.206322
0.0045805,0.199006
0.00460317,0.181205
0.00462585,0.170089
0.00464853,0.160717
0.0046712,0.153497
0.00469388,0.148083
0.00471655,0.144246
0.00473923,0.141753
0.0047619,0.140384
0.00478458,0.139934
0.00480726,0.140207
0.00482993,0.141008
0.00485261,0.142131
0.00487528,0.143321
0.00489796,0.144206
0.00492063,0.144068
0.00494331,0.140972
0.00496599,0.126683
0.00498866,0.0557326
